-0.121135	0.09791531	1.379301	33.21616	266.2816	339.464	10	40	02	4637
-0.1211065	0.0976405	1.379271	33.1891	265.7712	338.9589	10	40	02	4747
-0.1208763	0.09752818	1.37932	33.15179	265.3236	338.5423	10	40	02	4858
-0.1206968	0.09751156	1.379309	33.15051	265.0298	338.3452	10	40	02	4968
-0.1206915	0.09770032	1.379238	33.17761	264.7898	338.2125	10	40	02	5083
-0.1203919	0.0979619	1.379279	33.22058	264.7341	338.33	10	40	02	5193
-0.1202114	0.09817494	1.379332	33.2715	264.7714	338.5461	10	40	02	5304
-0.1201424	0.09868181	1.37923	33.34968	264.9085	338.8233	10	40	02	5414
-0.1200821	0.09897085	1.378912	33.47264	265.2144	339.2243	10	40	02	5529
-0.1200026	0.09950653	1.378869	33.59066	265.5623	339.6036	10	40	02	5640
-0.1199048	0.1001558	1.37874	33.69532	265.971	340.0024	10	40	02	5750
-0.1199206	0.1008083	1.378521	33.78138	266.5366	340.4898	10	40	02	5860
-0.119994	0.1014422	1.378357	33.81956	267.1578	340.979	10	40	02	5976
-0.1200431	0.1021644	1.378129	33.85558	267.8445	341.4748	10	40	02	6086
-0.1200642	0.1029734	1.378004	33.91368	268.5234	341.9612	10	40	02	6196
-0.1200857	0.1036859	1.377692	33.96808	269.2514	342.4619	10	40	02	6311
-0.1199191	0.1043088	1.37736	34.05433	269.9843	342.9337	10	40	02	6422
-0.1198196	0.1048905	1.376981	34.18808	270.6818	343.3918	10	40	02	6532
-0.119627	0.1053467	1.37666	34.37862	271.3435	343.8332	10	40	02	6642
-0.1193977	0.105839	1.376254	34.60664	271.9646	344.2663	10	40	02	6758
-0.1189613	0.1063374	1.375946	34.85419	272.4891	344.6642	10	40	02	6868
-0.118607	0.1066433	1.375585	35.09911	272.9715	345.0446	10	40	02	6978
-0.1181244	0.1068777	1.375232	35.36056	273.3423	345.372	10	40	02	7094
-0.1177	0.1071144	1.374906	35.60023	273.635	345.6645	10	40	02	7204
-0.1172834	0.1073141	1.374557	35.78894	273.8707	345.9509	10	40	02	7314
-0.1166454	0.1073582	1.374274	35.93038	274.0645	346.213	10	40	02	7429
-0.1162836	0.1075062	1.373975	36.06493	274.2698	346.493	10	40	02	7540
-0.1159395	0.1075845	1.37373	36.19319	274.4056	346.7154	10	40	02	7650
-0.1155068	0.1076294	1.373489	36.29202	274.5439	346.9104	10	40	02	7760
-0.1151198	0.1077108	1.37327	36.37461	274.6269	347.0872	10	40	02	7876
-0.114726	0.1077381	1.373015	36.4482	274.6588	347.241	10	40	02	7986
-0.1143415	0.1076955	1.372835	36.51854	274.6187	347.3412	10	40	02	8096
-0.1138983	0.1076127	1.372702	36.56419	274.4877	347.3824	10	40	02	8212
-0.1135173	0.1074134	1.372614	36.58132	274.3204	347.402	10	40	02	8322
-0.1128796	0.1071475	1.372458	36.56627	274.0823	347.3676	10	40	02	8432
-0.1123996	0.106818	1.372145	36.57463	273.86	347.349	10	40	02	8542
-0.1118026	0.106579	1.371933	36.59744	273.5979	347.2702	10	40	02	8658
-0.111182	0.1063355	1.371665	36.65678	273.3101	347.1688	10	40	02	8768
-0.1104463	0.1060408	1.371414	36.76889	273.0273	347.0473	10	40	02	8878
-0.1094886	0.1058506	1.371068	36.90439	272.6922	346.8394	10	40	02	8989
-0.108497	0.1057224	1.370969	37.07166	272.2498	346.4828	10	40	02	9104
-0.1077814	0.1052116	1.370729	37.20356	272.0746	346.2777	10	40	02	9214
-0.1070588	0.1051297	1.370843	37.24843	271.6544	345.7369	10	40	02	9325
-0.1065909	0.1049692	1.370715	37.29198	271.388	345.3328	10	40	02	9440
-0.1060814	0.1051106	1.370486	37.26931	271.058	344.8968	10	40	02	9550
-0.1058154	0.1057756	1.371544	37.64902	270.3585	343.3867	10	40	02	9660
-0.1054914	0.1053763	1.370968	37.10905	270.9872	343.1694	10	40	02	9771
