0.5453318	0.4278784	1.003485	347.8599	65.21638	353.9558	14	03	29	7573
0.5434445	0.4277033	1.003614	346.4855	64.99206	354.622	14	03	29	7683
0.5416707	0.4275146	1.003823	345.0278	64.70508	355.5141	14	03	29	7792
0.5406945	0.4274698	1.004559	343.3384	64.30665	356.496	14	03	29	7902
0.5387797	0.4271823	1.005331	341.5318	63.84604	357.4639	14	03	29	8012
0.5367817	0.4269142	1.006088	339.7463	63.32991	358.3618	14	03	29	8131
0.5355926	0.4268211	1.007354	337.7587	62.55949	359.2867	14	03	29	8231
0.5332682	0.4267609	1.008528	335.8128	61.69843	0.09267661	14	03	29	8351
0.5307768	0.4266854	1.009825	333.8796	60.63244	0.8670271	14	03	29	8460
0.5291373	0.4267315	1.011495	331.9502	59.34616	1.683833	14	03	29	8570
0.5265101	0.4267577	1.012876	330.0717	58.11493	2.542936	14	03	29	8680
0.5236688	0.4267313	1.014429	328.3948	56.63364	3.410936	14	03	29	8789
0.52152	0.4267116	1.016101	326.9686	55.00239	4.440447	14	03	29	8899
0.5183055	0.4267327	1.017178	325.8927	53.3982	5.41041	14	03	29	9009
0.5153368	0.4271238	1.018037	325.1042	51.72624	6.365157	14	03	29	9129
0.512983	0.4274347	1.019031	324.3327	50.03303	7.370422	14	03	29	9258
0.5096628	0.4279909	1.019532	324.0072	48.26891	8.310587	14	03	29	9348
0.5066475	0.4290833	1.019794	323.8753	46.47086	9.268699	14	03	29	9459
0.5040133	0.4301403	1.01987	323.9241	44.49794	10.43993	14	03	29	9569
0.5000474	0.4305828	1.019513	323.9602	42.53151	11.67439	14	03	29	9678
0.4967977	0.432036	1.018514	324.3233	40.47735	13.03534	14	03	29	9798
0.4950423	0.4328871	1.017394	324.7753	38.31569	14.53365	14	03	29	9898
0.4913	0.434528	1.016437	325.174	36.03886	16.17815	14	03	30	0028
0.4871672	0.4361064	1.016099	325.3174	33.56247	18.01006	14	03	30	0127
0.4844943	0.4367636	1.01627	325.4554	31.04526	19.87815	14	03	30	0238
0.47913	0.4378573	1.018231	325.1139	27.98679	22.26038	14	03	30	0358
