0.5041388	-0.3912343	1.056699	29.21814	74.38168	5.727346	13	11	37	8924
0.5090263	-0.3917812	1.05619	29.54325	74.966	6.285774	13	11	37	9033
0.5149588	-0.3913323	1.056183	29.88112	75.49894	6.857028	13	11	37	9143
0.5196704	-0.391622	1.055813	30.19933	75.95247	7.629583	13	11	37	9253
0.5243483	-0.3917762	1.055266	30.48228	76.39885	8.391701	13	11	37	9363
0.5299959	-0.3908013	1.055236	30.80578	76.75085	9.04009	13	11	37	9474
0.5345463	-0.3909342	1.054673	31.20637	77.14553	9.618392	13	11	37	9594
0.5388221	-0.3908449	1.054146	31.66938	77.54622	10.14822	13	11	37	9704
0.5442009	-0.3895104	1.054248	32.1561	77.91814	10.64042	13	11	37	9813
0.5485189	-0.3893191	1.053922	32.6705	78.2635	11.06951	13	11	37	9923
0.5527938	-0.3890327	1.053676	33.15687	78.66254	11.41642	13	11	38	0033
0.5584298	-0.3876694	1.054336	33.67517	79.1132	11.69456	13	11	38	0142
0.5627242	-0.3870543	1.054314	34.23272	79.52939	11.64027	13	11	38	0262
0.5669774	-0.3862126	1.05426	34.67046	79.96249	11.40436	13	11	38	0372
0.572752	-0.3842897	1.055138	35.0187	80.45735	11.06908	13	11	38	0486
0.5771605	-0.3829504	1.055027	35.24606	80.87041	10.70736	13	11	38	0596
0.5815798	-0.3816513	1.054883	35.48737	81.27289	10.44351	13	11	38	0696
0.5887495	-0.3779482	1.055262	35.62729	81.71883	10.14691	13	11	38	0816
0.5932734	-0.3758925	1.055112	35.68053	82.11666	9.944482	13	11	38	0925
0.5977528	-0.373605	1.05486	35.68912	82.48068	9.847097	13	11	38	1035
0.6052458	-0.3709794	1.054628	35.68665	82.8671	9.798852	13	11	38	1145
0.6097982	-0.3682815	1.054287	35.60983	83.19151	9.870497	13	11	38	1264
0.6143161	-0.3653526	1.053894	35.53565	83.45017	9.953762	13	11	38	1364
0.6219078	-0.3620777	1.053128	35.43126	83.66901	9.984951	13	11	38	1474
0.6263853	-0.3588726	1.052487	35.26142	83.53002	9.715113	13	11	38	1594
0.6310204	-0.3564702	1.052511	35.67493	82.5801	9.142673	13	11	38	1698
0.6361842	-0.3526775	1.052848	35.2914	83.87115	8.869473	13	11	38	1808
0.6407163	-0.347689	1.052706	34.61354	84.34988	8.170518	13	11	38	1928
0.6454791	-0.3426746	1.052559	33.73877	83.58527	6.970353	13	11	38	2037
0.6513381	-0.339318	1.05256	32.259	83.519	6.222886	13	11	38	2147
0.6566914	-0.3347329	1.052554	30.49966	83.23891	5.688903	13	11	38	2257
0.6621312	-0.3303228	1.052332	28.48093	82.60281	5.047224	13	11	38	2377
0.6679627	-0.3269198	1.052079	25.94034	82.13972	4.338398	13	11	38	2481
0.672986	-0.3220222	1.05186	23.64459	81.8555	3.629344	13	11	38	2590
0.6781437	-0.3164634	1.051535	21.11679	81.90897	2.713161	13	11	38	2699
0.6841222	-0.3126661	1.050879	18.1239	82.18356	1.656937	13	11	38	2814
0.6899883	-0.3072336	1.05027	14.51492	82.39572	0.498147	13	11	38	2924
0.6960668	-0.3020487	1.05003	10.79342	82.45233	359.4783	13	11	38	3034
0.7027003	-0.2992263	1.050388	7.27805	82.75794	358.8008	13	11	38	3143
0.708799	-0.2946078	1.051477	4.048645	83.11131	358.2714	13	11	38	3253
0.7149861	-0.2900006	1.052922	0.8631787	83.41537	357.9864	13	11	38	3363
0.7217983	-0.2881368	1.055118	357.7223	83.70694	357.6676	13	11	38	3483
0.7281524	-0.2840086	1.05711	354.6291	84.07075	357.3458	13	11	38	3593
0.7344249	-0.2801181	1.059413	351.6371	84.42406	356.9951	13	11	38	3703
0.7402467	-0.2771857	1.061462	348.9376	84.69102	356.8765	13	11	38	3812
0.7463322	-0.2739723	1.063717	346.4104	84.91296	356.8995	13	11	38	3922
0.752435	-0.2710952	1.066655	344.9673	85.06059	357.0085	13	11	38	4032
0.7577213	-0.2692318	1.069557	343.8025	85.28909	357.1113	13	11	38	4141
0.7628116	-0.2664381	1.072925	343.4795	85.42675	357.3986	13	11	38	4261
0.7671695	-0.2636544	1.076584	343.5604	85.49085	357.7061	13	11	38	4371
0.7713833	-0.2633183	1.079921	343.8954	85.45237	358.0431	13	11	38	4485
0.7752013	-0.2601098	1.083608	344.2292	85.28025	358.3014	13	11	38	4594
0.7793832	-0.257208	1.08711	344.2361	85.17992	358.3962	13	11	38	4694
0.784558	-0.2579255	1.088466	344.185	85.24349	358.1701	13	11	38	4814
0.7886579	-0.2546547	1.091327	344.1233	85.52266	357.6916	13	11	38	4924
0.7928203	-0.25142	1.094043	344.039	85.99706	357.1633	13	11	38	5033
0.7979012	-0.2503064	1.094481	343.7882	86.38758	356.7716	13	11	38	5143
0.8023916	-0.2473205	1.097065	343.4816	86.74407	356.4956	13	11	38	5253
0.8071547	-0.2444629	1.099325	343.0284	87.15176	356.2909	13	11	38	5372
0.8128947	-0.2431737	1.099127	342.5139	87.48724	356.1436	13	11	38	5482
0.8177208	-0.2405349	1.10104	341.9879	87.76892	356.0008	13	11	38	5592
0.8226638	-0.2380939	1.102431	341.5144	87.97902	355.9205	13	11	38	5702
0.828692	-0.2367597	1.101384	340.9832	87.9762	356.1245	13	11	38	5811
0.8335133	-0.2345283	1.10201	340.6785	88.00059	356.3895	13	11	38	5921
0.8381402	-0.232393	1.102327	340.5587	87.86465	356.7932	13	11	38	6041
0.8440144	-0.2304484	1.10087	340.4714	87.75517	357.1031	13	11	38	6150
0.8484759	-0.2282195	1.10054	340.6039	87.59763	357.5219	13	11	38	6260
0.8529525	-0.2259368	1.099897	340.7396	87.40436	357.9473	13	11	38	6370
0.8587176	-0.2235053	1.097515	340.8528	87.15319	358.3527	13	11	38	6484
0.8634551	-0.2210585	1.096467	340.9832	86.8651	358.7254	13	11	38	6594
0.868241	-0.2186006	1.095541	341.0555	86.57194	359.0884	13	11	38	6704
0.8742709	-0.2155168	1.093179	341.1808	86.25279	359.3846	13	11	38	6813
0.8794954	-0.2127634	1.091812	341.2895	85.93456	359.6	13	11	38	6923
0.8848499	-0.2099535	1.090383	341.3518	85.65509	359.7615	13	11	38	7033
0.8911855	-0.2063352	1.088005	341.4202	85.40351	359.8809	13	11	38	7143
0.8966382	-0.2035336	1.086578	341.4746	85.17319	359.9795	13	11	38	7252
0.902297	-0.2007423	1.085075	341.5013	84.93283	359.9856	13	11	38	7372
0.9085112	-0.1971765	1.08359	341.5529	84.65528	359.9886	13	11	38	7484
0.9142948	-0.1945365	1.082278	341.603	84.37354	359.9942	13	11	38	7593
0.920032	-0.1919038	1.080995	341.6319	84.11258	0.0307126	13	11	38	7703
0.9262762	-0.1885771	1.080299	341.6332	83.84161	0.05637795	13	11	38	7813
0.9323629	-0.186125	1.079145	341.5882	83.60491	0.06247376	13	11	38	7922
0.9385864	-0.1837291	1.077993	341.4586	83.38593	0.08887643	13	11	38	8032
0.9449005	-0.1806273	1.077854	341.3296	83.1655	0.1634037	13	11	38	8142
0.951149	-0.1782326	1.076813	341.2513	82.91027	0.2516887	13	11	38	8252
0.9575912	-0.1759766	1.075831	341.1963	82.62325	0.3803582	13	11	38	8371
0.9636912	-0.1730171	1.075937	341.1182	82.31225	0.5480562	13	11	38	8476
0.9701929	-0.170831	1.074907	341.0339	81.99565	0.7404469	13	11	38	8596
0.9766573	-0.1685901	1.07385	340.9642	81.66865	0.9305691	13	11	38	8706
0.9826149	-0.1657329	1.07411	340.9007	81.35033	1.176887	13	11	38	8815
0.9892263	-0.1634651	1.072918	340.9291	80.96021	1.509113	13	11	38	8925
0.9957341	-0.1611724	1.071586	341.0324	80.52263	1.890478	13	11	38	9035
1.001388	-0.1582039	1.071561	341.1956	80.02016	2.313648	13	11	38	9144
1.007668	-0.1558811	1.07019	341.3723	79.46697	2.731419	13	11	38	9254
1.01378	-0.1535427	1.068722	341.6709	78.84689	3.19111	13	11	38	9364
1.018818	-0.1506505	1.068767	342.0739	78.20099	3.672719	13	11	38	9483
1.024995	-0.1483619	1.067504	342.5543	77.55216	4.10913	13	11	38	9593
1.030963	-0.1459638	1.066328	343.005	76.89828	4.515788	13	11	38	9698
1.035572	-0.1429058	1.066529	343.5924	76.20907	4.887927	13	11	38	9813
1.041707	-0.1405848	1.065913	344.3928	75.51551	5.205161	13	11	38	9923
